,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,AMT_REQ_CREDIT_BUREAU_HOUR,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Security staff,ORGANIZATION_TYPE_Business Entity Type 3,ORGANIZATION_TYPE_Industry: type 10,ORGANIZATION_TYPE_Security,ORGANIZATION_TYPE_Self-employed,ORGANIZATION_TYPE_XNA,HOUSETYPE_MODE_block of flats,WALLSMATERIAL_MODE_Panel,EMERGENCYSTATE_MODE_No,DAYS_EMPLOYED_PERC,ANNUITY_INCOME_PERC,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_VAR,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_AMT_CREDIT_SUM_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Bad debt_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_CURRENCY_currency 1_MEAN,BURO_CREDIT_TYPE_Consumer credit_MEAN,BURO_CREDIT_TYPE_Credit card_MEAN,BURO_CREDIT_TYPE_Loan for working capital replenishment_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,CLOSED_AMT_CREDIT_SUM_MEAN,CLOSED_MONTHS_BALANCE_SIZE_SUM,PREV_RATE_DOWN_PAYMENT_MAX,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,PREV_NAME_CONTRACT_TYPE_XNA_MEAN,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCO_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_PRODUCT_COMBINATION_Card Street_MEAN,PREV_PRODUCT_COMBINATION_Cash_MEAN,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,PREV_PRODUCT_COMBINATION_nan_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_RATE_DOWN_PAYMENT_MAX,APPROVED_RATE_DOWN_PAYMENT_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,APPROVED_CNT_PAYMENT_MEAN,POS_MONTHS_BALANCE_MEAN,POS_MONTHS_BALANCE_SIZE,POS_NAME_CONTRACT_STATUS_Active_MEAN,POS_COUNT,INSTAL_PAYMENT_DIFF_MAX,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
26915,131283,0.0,1,0,270000.0,0.00496,-16481,-747.0,-7188.0,-37,1,0,2,2,0,1,1,0.5452800561546693,,-637.0,0,0,,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0453249196043929,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0995181273816004,0.0497590636908002,-637.0,-368.2,15.333333333333334,0.6,0.0,0.0,1.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.2,0.2,0.6,0.0,0.4,0.0,0.0,0.2,0.0,0.6,0.4,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,18599.85,3433.5,0.0995181273816004,0.0497590636908002,-637.0,-436.0,15.333333333333334,-10.63157894736842,19.0,0.8947368421052632,19.0,0.0,-299.88235294117646,-5098.0
40842,147298,0.0,1,1,1350000.0,0.009334,-10088,-162.0,-40.0,-825,1,0,2,2,0,0,0,0.5505937326234079,0.3139166772114369,-3.0,1,0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0160586835844567,0.1319,-884.0,-68.0,-416.375,83790.26785714286,-489.0,7000.0,1042.0,-156.0,1114220.8125,0.0,0.5,0.0,0.5,1.0,0.625,0.25,0.0,0.125,-884.0,-320.0,-567.5,-489.0,-282.5,675000.0,423941.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17083,119926,1.0,0,1,1039500.0,0.00823,-8502,-243.0,-1151.0,-1163,1,0,2,2,1,1,0,0.44089266456476,0.5136937663039473,-1156.0,1,0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0285815102328863,0.304,-755.0,-598.0,-676.5,12324.5,-573.0,-573.0,-573.0,-286.5,108974.925,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,-755.0,-755.0,-755.0,-573.0,-567.0,42449.85,42449.85,0.0,7.36133364261585e-05,1.8403334106539625e-05,-1398.0,-834.0,20.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8434.395,4.32,7.36133364261585e-05,2.45377788087195e-05,-1398.0,-1051.3333333333333,20.0,-23.216216216216218,37.0,0.918918918918919,37.0,7080.75,-722.5833333333334,-26013.0
17914,120883,0.0,1,1,805500.0,0.026392,-14694,-815.0,-115.0,-4666,1,1,2,2,0,0,0,0.6690525804581403,0.434733248750173,-556.0,1,0,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0554648155709813,0.18336,-2104.0,-182.0,-1083.2,523095.06666666665,-1807.0,2375.0,208.625,-425.3,732198.24,0.0,0.4,0.0,0.6,1.0,0.7,0.1,0.0,0.1,-2104.0,-492.0,-1528.3333333333333,-1807.0,-626.0,2071080.0,750214.65,148.0,0.0,0.0,-556.0,-513.3333333333334,11.333333333333334,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,8095.14,0.0,0.0,0.0,-556.0,-524.0,12.0,-9.5,18.0,1.0,18.0,0.0,-285.8888888888889,-5146.0
31959,137069,0.0,1,0,180000.0,0.020246,-11329,-1143.0,-671.0,-2365,1,0,3,3,0,0,0,0.4408333699375464,,-1216.0,1,0,,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1008915173448671,0.1913846153846153,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3040384066323347,0.1489356280599289,-2285.0,-1293.0,9.5,0.0,0.2,0.0,1.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.6,0.2,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6540.48,10800.0,0.3040384066323347,0.1489356280599289,-2285.0,-1590.5,9.5,-43.71875,32.0,0.90625,32.0,0.0,-1324.0689655172414,-38398.0
9438,110973,0.0,0,1,697500.0,0.010966,-17464,-2480.0,-380.0,-999,1,1,2,2,0,1,1,0.3111688661562623,0.5406544504453575,-1489.0,0,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1420064131928538,0.21832,-324.0,-324.0,-324.0,0.0,1508.0,1508.0,1508.0,-51.0,351000.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,0.3638936585731923,0.3638936585731923,-1489.0,-556.2,8.0,0.4,0.4,0.0,1.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.8,0.0,0.0,0.8,0.2,0.4,0.2,0.0,0.0,0.2,0.8,0.6,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.0,15833.43,76500.0,0.3638936585731923,0.3638936585731923,-1489.0,-711.6666666666666,8.0,-32.10526315789474,19.0,0.8947368421052632,19.0,0.0,-444.7755102040816,-21794.0
6155,107190,0.0,1,1,454500.0,0.035792,-13719,-6808.0,-2618.0,-1911,1,0,2,2,0,1,1,0.6568674411423872,0.4083588531230431,-2563.0,0,0,0.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.496246082075953,0.3060571428571428,-2222.0,-242.0,-1098.0,371948.3076923077,-1900.0,1196.0,-616.2857142857143,-721.6428571428571,367540.52464285714,0.0,0.2142857142857142,0.0,0.7857142857142857,1.0,0.8571428571428571,0.0714285714285714,0.0,0.0,-2222.0,-285.0,-1212.909090909091,-1900.0,-904.818181818182,850059.0,150717.44045454546,444.0,0.1118622544259356,0.1103967437481911,-2563.0,-1351.8,7.0,0.4,0.2,0.0,1.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,0.2,0.6,0.2,0.2,0.0,0.2,0.2,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,67763.565,5977.35,0.1118622544259356,0.1103967437481911,-2563.0,-1581.25,7.0,-38.96774193548387,31.0,0.935483870967742,31.0,22500.0,-649.6567164179105,-43527.0
31432,136468,0.0,0,1,553500.0,0.016612,-18196,-822.0,-9660.0,-1743,1,0,2,2,0,0,0,0.6213509817220465,0.1183643263674006,-1928.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0451747636843262,0.1408222222222222,-2300.0,-359.0,-974.0,473871.3333333333,-721.0,2363.0,250.3333333333333,-509.57142857142856,455479.0714285714,0.0,0.2857142857142857,0.0,0.7142857142857143,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,-2300.0,-452.0,-1141.2,-721.0,-705.6,549432.0,283070.7,0.0,0.0503011108711821,0.0503011108711821,-1928.0,-1087.3333333333333,26.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,32629.365,1575.0,0.0503011108711821,0.0503011108711821,-1928.0,-1337.0,21.0,-45.66666666666666,21.0,0.9047619047619048,21.0,3688.2,-1427.090909090909,-31396.0
27624,132108,0.0,0,1,211500.0,0.003813,-10547,-1018.0,-1362.0,-2476,1,1,2,2,1,1,1,0.2858978721410488,0.3944954053123993,-720.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0965203375367403,0.17775,-69.0,-69.0,-69.0,,421.0,421.0,421.0,-4.0,127458.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,-267.0,-267.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11592.81,0.0,0.0,0.0,-267.0,-267.0,12.0,-5.5,8.0,1.0,8.0,11292.48,-122.77777777777776,-1105.0
39084,145266,0.0,1,1,900000.0,0.04622,-9159,-2555.0,-4029.0,-1102,1,1,1,1,0,0,0,0.7583951046866189,0.7136313997323308,-881.0,1,0,0.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2789605852167267,0.2208285714285714,-1046.0,-1037.0,-1041.5,40.5,781.0,9921.0,5351.0,-398.0,1190250.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,-1046.0,-1037.0,-1041.5,781.0,-398.0,2250000.0,1190250.0,0.0,0.2713501368075813,0.1356750684037906,-881.0,-646.5,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,15620.985,22500.0,0.2713501368075813,0.1356750684037906,-881.0,-646.5,17.0,-17.695652173913043,23.0,0.9130434782608696,23.0,0.0,-616.8095238095239,-12953.0
16954,119775,0.0,1,0,1350000.0,0.02461,-9759,-2174.0,-4236.0,-755,1,0,2,2,0,0,0,0.6555502511813629,,-397.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2227687263039245,0.2866666666666667,-933.0,-933.0,-933.0,,892.0,892.0,892.0,-94.0,810000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-933.0,-933.0,-933.0,892.0,-94.0,810000.0,810000.0,14.0,0.0,0.0,-397.0,-397.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7284.06,0.0,0.0,0.0,-397.0,-397.0,10.0,-9.5,8.0,0.875,8.0,0.0,-279.2857142857143,-1955.0
6263,107312,0.0,1,1,112500.0,0.026392,-17849,-4973.0,-9060.0,-1386,1,1,2,2,0,0,0,0.6867776956144921,0.6971469077844458,-1492.0,1,0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2786150484620987,0.03884,-2922.0,-1490.0,-2345.6,323819.3,-2710.0,-1308.0,-2144.5,-1747.2,56468.448,0.0,0.0,0.0,0.8,1.0,0.8,0.2,0.0,0.0,-2922.0,-1490.0,-2380.25,-2710.0,-2164.25,74590.2,43585.56,0.0,0.5116946575319058,0.2201354145244222,-2110.0,-1186.4,20.75,0.5,0.1,0.0,1.0,0.0,0.7,0.2,0.2,0.1,0.0,0.1,0.0,0.8,0.4,0.0,0.2,0.2,0.2,0.6,0.1,0.2,0.0,0.0,0.2,0.0,0.6,0.3,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,50555.565,90000.0,0.4861795942551266,0.1963274716967351,-2110.0,-1167.428571428571,22.571428571428573,-35.392857142857146,56.0,0.9285714285714286,56.0,46760.490000000005,-736.9230769230769,-86220.0
31074,136068,0.0,0,1,45000.0,0.015221,-20295,-815.0,-3168.0,-1826,1,0,2,2,0,1,1,0.4449393697286164,0.3312508645909018,-607.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0401576743040157,0.0718888888888888,-1267.0,-129.0,-630.25,225562.25,-188.0,1697.0,644.5,-53.75,600189.75,0.0,0.75,0.0,0.25,1.0,0.75,0.0,0.0,0.0,-1267.0,-1267.0,-1267.0,-188.0,-175.0,225000.0,225000.0,42.0,0.0,0.0,-607.0,-456.5,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8173.575,0.0,0.0,0.0,-607.0,-456.5,10.0,-10.476190476190476,21.0,0.9523809523809524,21.0,5585.895,-300.1428571428572,-6303.0
2536,102957,0.0,0,1,810000.0,0.035792,-20525,-6678.0,-6224.0,-3333,1,1,2,2,0,1,1,0.5871526235295448,0.6848276586890367,-3007.0,1,0,0.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3253593179049939,0.1667428571428571,-940.0,-146.0,-634.4,127226.8,-615.0,219.0,-346.0,-391.8,446014.8,0.0,0.2,0.0,0.8,1.0,1.0,0.0,0.0,0.0,-940.0,-378.0,-756.5,-615.0,-484.0,843750.0,522880.875,0.0,0.1089114993898381,0.054455749694919,-2636.0,-446.22222222222223,10.666666666666666,0.7777777777777778,0.0,0.0,1.0,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.8888888888888888,0.0,0.3333333333333333,0.0,0.1111111111111111,0.7777777777777778,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,68015.34,20349.0,0.1089114993898381,0.1089114993898381,-2636.0,-1437.0,11.0,-67.43333333333334,30.0,0.9333333333333332,30.0,0.0,-1792.1851851851852,-48389.0
3824,104469,0.0,0,1,450000.0,0.010966,-23362,,-6898.0,-4670,0,0,2,2,0,0,0,0.2033987934658966,0.4400578303966329,-1122.0,0,1,0.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,,0.2643571428571428,-1668.0,-396.0,-1032.0,404496.0,-1303.0,931.0,-102.66666666666669,-615.6666666666666,301500.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,-1032.0,-1032.0,-1032.0,64.0,-148.0,450000.0,450000.0,26.0,0.2090231315890132,0.0782612687153652,-1122.0,-431.3,21.666666666666668,0.6,0.0,0.0,1.0,0.0,0.4,0.2,0.4,0.2,0.0,0.0,0.0,0.8,0.5,0.1,0.0,0.0,0.0,0.6,0.0,0.4,0.2,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,13810.5,11700.0,0.2090231315890132,0.0782612687153652,-1122.0,-816.0,8.5,-22.27272727272728,22.0,0.8181818181818182,22.0,0.0,-685.7894736842105,-13030.0
3772,104405,0.0,1,0,360000.0,0.008068,-9635,-549.0,-2923.0,-2135,1,0,3,3,1,1,0,0.0591029054457008,0.4118485559242397,-689.0,1,0,0.0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0569797612869745,0.2263548387096774,-916.0,-235.0,-616.6666666666666,50645.066666666666,-643.0,69.0,-300.4,-270.5,100852.3725,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.8333333333333334,0.1666666666666666,0.0,0.0,-916.0,-575.0,-712.5,-643.0,-391.5,182250.0,97008.55875,82.0,0.0498649360357452,0.0249324680178726,-689.0,-639.6666666666666,11.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5986.89,2205.0,0.0498649360357452,0.0498649360357452,-689.0,-689.0,12.0,-17.0,13.0,0.9230769230769232,13.0,0.0,-503.5,-6042.0
35040,140598,0.0,0,1,405000.0,0.0088659999999999,-11962,-127.0,-41.0,-4585,1,1,2,2,0,0,0,0.7574602821927302,0.7922644738669378,-1632.0,1,0,0.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0.0106169536866744,0.1285714285714285,-2359.0,-1025.0,-1461.0,215690.8,-1264.0,802.0,-516.8333333333334,-601.3333333333334,651233.1525,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,0.1666666666666666,0.0,0.0,-2359.0,-1209.0,-1581.25,-1264.0,-733.0,1725750.0,560599.72875,0.0,0.1001396880194348,0.0999182327360232,-2305.0,-1179.1666666666667,16.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10777.275,6750.0,0.1001396880194348,0.0999182327360232,-2305.0,-1313.0,14.4,-36.67307692307692,52.0,0.9423076923076924,52.0,0.0,-1101.9795918367347,-53997.0
41831,148435,0.0,1,0,679500.0,0.019101,-19681,-1850.0,-5828.0,-3212,1,0,2,2,0,0,0,0.6946303625107672,0.8214433128935934,-716.0,1,0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0939992886540318,0.1936666666666666,-2428.0,-582.0,-1394.0,591047.3333333334,-1880.0,-403.0,-1136.75,-920.0,69813.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2428.0,-582.0,-1394.0,-1880.0,-920.0,135000.0,69813.0,178.0,0.0,0.0,-716.0,-716.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12476.565,0.0,0.0,0.0,-716.0,-716.0,4.0,-21.0,5.0,0.8,5.0,0.0,-656.5,-2626.0
15388,117960,0.0,1,1,454500.0,0.009334,-15822,-4992.0,-7005.0,-4478,1,0,2,2,0,0,0,0.7524114237772084,0.7544061731797895,-1332.0,1,0,0.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.3155100492984452,0.3042,-2714.0,-1283.0,-2136.0,568659.0,-2377.0,-1163.0,-1851.3333333333333,-1880.3333333333333,40050.795000000006,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-2714.0,-1283.0,-2136.0,-2377.0,-1880.3333333333333,63069.885,40050.795000000006,0.0,0.1256885065309762,0.1256885065309762,-1332.0,-468.6,14.0,0.6,0.2,0.0,1.0,0.0,0.6,0.2,0.6,0.2,0.0,0.0,0.0,0.8,0.6,0.2,0.0,0.0,0.2,0.8,0.0,0.4,0.0,0.0,0.2,0.0,0.8,0.4,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,25309.575,4500.0,0.1256885065309762,0.1256885065309762,-1332.0,-685.0,14.0,-17.956521739130434,23.0,0.8695652173913043,23.0,0.0,-502.45,-10049.0
5377,106290,0.0,0,0,1125000.0,0.032561,-14580,-1919.0,-3052.0,-3940,1,0,1,1,0,0,0,0.7583910978237833,0.5334816299804352,-1.0,1,0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1316186556927297,0.2457910447761194,-2709.0,-486.0,-2090.5454545454545,537820.4727272729,-2362.0,614.0,-1404.3636363636365,-911.2727272727273,115898.75181818182,0.0,0.3636363636363636,0.0,0.6363636363636364,1.0,0.4545454545454545,0.5454545454545454,0.0,0.0,-2709.0,-1515.0,-2422.5714285714284,-2362.0,-1100.7142857142858,230833.62,112604.54142857144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
